,base_DRAM,embe_DRAM,recon_DRAM,base_Global buffer,embe_Global buffer,recon_Global buffer,base_Local (spads/RF/NoC),embe_Local (spads/RF/NoC),recon_Local (spads/RF/NoC),base_Compute,embe_Compute,recon_Compute,base_ECC decode,embe_ECC decode,recon_ECC decode,base_Reconstruction,embe_Reconstruction,recon_Reconstruction,base_total_uJ,base_saving_pct,embe_total_uJ,embe_saving_pct,recon_total_uJ,recon_saving_pct
resnet18,4976.787034352941,4338.312192,4338.312192,3173.324722130001,3173.324722130001,3091.206136219525,5159.804724410002,5159.804724410002,5096.849468621431,2059.9709857999997,2059.9709857999997,2059.9709857999997,0.0,0.0,0.0,0.0,0.0,13.732620517416157,15369.887466692944,0.0,14731.412624340002,4.154063220934686,14600.071403158368,5.008599218457464
