,base_DRAM,embe_DRAM,recon_DRAM,base_Global buffer,embe_Global buffer,recon_Global buffer,base_Local (spads/RF/NoC),embe_Local (spads/RF/NoC),recon_Local (spads/RF/NoC),base_Compute,embe_Compute,recon_Compute,base_ECC decode,embe_ECC decode,recon_ECC decode,base_Reconstruction,embe_Reconstruction,recon_Reconstruction,base_total_uJ,base_saving_pct,embe_total_uJ,embe_saving_pct,recon_total_uJ,recon_saving_pct
resnet18,4606.680335058823,3806.416384,3806.416384,33553.279861150004,33553.279861150004,32389.994949527147,32.85096809,32.85096809,26.593640834761906,2059.9709857999997,2059.9709857999997,2059.9709857999997,0.0,0.0,0.0,0.0,0.0,34.42491520310815,40252.78215009882,0.0,39452.51819904,1.9880959981218538,38317.40087536502,4.808068340511095
