,base_DRAM,embe_DRAM,recon_DRAM,base_Global buffer,embe_Global buffer,recon_Global buffer,base_Local (spads/RF/NoC),embe_Local (spads/RF/NoC),recon_Local (spads/RF/NoC),base_Compute,embe_Compute,recon_Compute,base_ECC decode,embe_ECC decode,recon_ECC decode,base_Reconstruction,embe_Reconstruction,recon_Reconstruction,base_total_uJ,base_saving_pct,embe_total_uJ,embe_saving_pct,recon_total_uJ,recon_saving_pct
resnet18,8339.367966117647,7052.102144,7052.102144,2547.2321496800005,2547.2321496800005,2547.2321496800005,6680.147762169996,6680.147762169996,6196.916742248091,2120.2345022800005,2120.2345022800005,2120.2345022800005,0.0,0.0,0.0,0.0,0.0,55.37425084764562,19686.982380247642,0.0,18399.716558129996,6.538664977976441,17971.859789055736,8.711962849688554
