,base_DRAM,embe_DRAM,patch_DRAM,base_Global buffer,embe_Global buffer,patch_Global buffer,base_Local (spads/RF/NoC),embe_Local (spads/RF/NoC),patch_Local (spads/RF/NoC),base_Compute,embe_Compute,patch_Compute,base_ECC decode,embe_ECC decode,patch_ECC decode,base_Reconstruction,embe_Reconstruction,patch_Reconstruction,base_total_uJ,base_saving_pct,embe_total_uJ,embe_saving_pct,patch_total_uJ,patch_saving_pct
resnet18,4623.945674105264,4338.312192,4338.312192,3173.324722130001,3173.324722130001,3132.2654291747626,5159.804724410002,5159.804724410002,5128.327096515715,2059.9709857999997,2059.9709857999997,2059.9709857999997,119.01395087719298,105.9968,0.0,0.0,0.0,10.691520685612913,15136060057.32246,0.0,14837409424.340002,1.9731068180981364,14669567224.176092,3.081996446761521
